,title,rating,url
2619,Sautéed Pork Tenderloin with Prunes ,4.4,https://www.epicurious.com/search?q=Sautéed+Pork+Tenderloin+with+Prunes
2620,Roasted Asparagus and Red Onion Quesadillas ,4.4,https://www.epicurious.com/search?q=Roasted+Asparagus+and+Red+Onion+Quesadillas
2621,Thai Cucumber Salad with Roasted Peanuts ,4.4,https://www.epicurious.com/search?q=Thai+Cucumber+Salad+with+Roasted+Peanuts
2622,Cherry and Peach Compote ,0.0,https://www.epicurious.com/search?q=Cherry+and+Peach+Compote
2623,German Potato Salad with Bacon-Vinegar Dressing and Dill ,4.4,https://www.epicurious.com/search?q=German+Potato+Salad+with+Bacon-Vinegar+Dressing+and+Dill
2624,Beef Brisket with Slow-Roasted Romano Beans and Black Olive Aïoli ,5.0,https://www.epicurious.com/search?q=Beef+Brisket+with+Slow-Roasted+Romano+Beans+and+Black+Olive+Aïoli
2625,"Chicken with Prosciutto, Rosemary, and White Wine ",3.8,"https://www.epicurious.com/search?q=Chicken+with+Prosciutto,+Rosemary,+and+White+Wine"
2626,Cumin Beef Kebabs ,3.8,https://www.epicurious.com/search?q=Cumin+Beef+Kebabs
2627,Lemon-Scented Ricotta and Mascarpone Cream Puffs ,3.8,https://www.epicurious.com/search?q=Lemon-Scented+Ricotta+and+Mascarpone+Cream+Puffs
2628,Walnut and Almond Cake with Orange-Pomegranate Compote ,5.0,https://www.epicurious.com/search?q=Walnut+and+Almond+Cake+with+Orange-Pomegranate+Compote
2629,Cheese Blintzes with Strawberry-Rhubarb Compote ,3.8,https://www.epicurious.com/search?q=Cheese+Blintzes+with+Strawberry-Rhubarb+Compote
2630,Veal Stock ,0.0,https://www.epicurious.com/search?q=Veal+Stock
2631,"Cucumber, Radish and Green Onion Salad with Chili-Lime Dressing ",3.1,"https://www.epicurious.com/search?q=Cucumber,+Radish+and+Green+Onion+Salad+with+Chili-Lime+Dressing"
2632,Small Semolina Griddle Breads ,3.8,https://www.epicurious.com/search?q=Small+Semolina+Griddle+Breads
2633,Baked Eggs and Mushrooms in Ham Crisps ,4.4,https://www.epicurious.com/search?q=Baked+Eggs+and+Mushrooms+in+Ham+Crisps
2634,Herb Jam with Olives and Lemon ,3.8,https://www.epicurious.com/search?q=Herb+Jam+with+Olives+and+Lemon
2635,Jicama Salad with Lime Juice and Fresh Mint ,3.8,https://www.epicurious.com/search?q=Jicama+Salad+with+Lime+Juice+and+Fresh+Mint
2636,Crushed-Blueberry Sauce ,3.1,https://www.epicurious.com/search?q=Crushed-Blueberry+Sauce
2637,Rosemary- and Orange-Marinated Tuna Kebabs ,3.8,https://www.epicurious.com/search?q=Rosemary-+and+Orange-Marinated+Tuna+Kebabs
2638,Roasted Butternut Squash With Herb Oil and Goat Cheese ,5.0,https://www.epicurious.com/search?q=Roasted+Butternut+Squash+With+Herb+Oil+and+Goat+Cheese
2639,Raspberry-Topped Orange Custard Tartlets ,3.8,https://www.epicurious.com/search?q=Raspberry-Topped+Orange+Custard+Tartlets
2640,Champagne Framboise ,4.4,https://www.epicurious.com/search?q=Champagne+Framboise
2641,Roasted Asparagus and Wild Mushroom Fricassée ,4.4,https://www.epicurious.com/search?q=Roasted+Asparagus+and+Wild+Mushroom+Fricassée
2642,Curried Cider-Braised Pork Chops ,3.8,https://www.epicurious.com/search?q=Curried+Cider-Braised+Pork+Chops
2643,Oatmeal Cookies with Chocolate Chunks and Candied Ginger ,4.4,https://www.epicurious.com/search?q=Oatmeal+Cookies+with+Chocolate+Chunks+and+Candied+Ginger
2644,Tropical Sundaes ,4.4,https://www.epicurious.com/search?q=Tropical+Sundaes
2645,Breakfast Pizzas ,0.0,https://www.epicurious.com/search?q=Breakfast+Pizzas
2646,"Mushroom, Herb, and Goat Cheese Tart ",0.0,"https://www.epicurious.com/search?q=Mushroom,+Herb,+and+Goat+Cheese+Tart"
2647,Santiago de Cuba's Roast Pork Marinated in a Garlicky Allspice-Cumin Adobo (Cerdo Brujo) ,0.0,https://www.epicurious.com/search?q=Santiago+de+Cuba's+Roast+Pork+Marinated+in+a+Garlicky+Allspice-Cumin+Adobo+(Cerdo+Brujo)
2648,Lamb Chops with Minted Meyer Lemon Compote ,3.8,https://www.epicurious.com/search?q=Lamb+Chops+with+Minted+Meyer+Lemon+Compote
2649,Marshmallow Black-Bottom Pie ,4.4,https://www.epicurious.com/search?q=Marshmallow+Black-Bottom+Pie
2650,"Pork Tenderloin with Tart Cherry, Port, and Caraway Sauce ",4.4,"https://www.epicurious.com/search?q=Pork+Tenderloin+with+Tart+Cherry,+Port,+and+Caraway+Sauce"
2651,Macaroni and Cheese Carbonara ,3.8,https://www.epicurious.com/search?q=Macaroni+and+Cheese+Carbonara
2652,Espresso Chocolate Cheesecake Harris ,4.4,https://www.epicurious.com/search?q=Espresso+Chocolate+Cheesecake+Harris
2653,Vegetable Salad with Curry-Soy Vinaigrette ,0.0,https://www.epicurious.com/search?q=Vegetable+Salad+with+Curry-Soy+Vinaigrette
2654,Melon with Port and Mint ,4.4,https://www.epicurious.com/search?q=Melon+with+Port+and+Mint
2655,Tangerine Chutney ,3.8,https://www.epicurious.com/search?q=Tangerine+Chutney
2656,"Baby Lima Bean Soup with Mustard Greens, Peas, and Onions ",3.8,"https://www.epicurious.com/search?q=Baby+Lima+Bean+Soup+with+Mustard+Greens,+Peas,+and+Onions"
2657,Spicy Fennel-Meyer Lemon Mignonette ,0.0,https://www.epicurious.com/search?q=Spicy+Fennel-Meyer+Lemon+Mignonette
2658,Trifle with Strawberries and Caramel-Coated Bananas ,4.4,https://www.epicurious.com/search?q=Trifle+with+Strawberries+and+Caramel-Coated+Bananas
2659,Folly Island Shrimp and Grits ,4.4,https://www.epicurious.com/search?q=Folly+Island+Shrimp+and+Grits
2660,Warm Jasmine Rice Salad with Shrimp and Thai Herbs ,5.0,https://www.epicurious.com/search?q=Warm+Jasmine+Rice+Salad+with+Shrimp+and+Thai+Herbs
2661,Gemelli with Broccoli Rabe and Anchovies ,3.8,https://www.epicurious.com/search?q=Gemelli+with+Broccoli+Rabe+and+Anchovies
2662,Prosciutto-Wrapped Asparagus with Truffle Butter ,4.4,https://www.epicurious.com/search?q=Prosciutto-Wrapped+Asparagus+with+Truffle+Butter
2663,Strawberry Kir Royale ,3.8,https://www.epicurious.com/search?q=Strawberry+Kir+Royale
2664,Frozen Raspberry-Ginger Margarita ,3.1,https://www.epicurious.com/search?q=Frozen+Raspberry-Ginger+Margarita
2665,"Tomato ""Sushi"" ",4.4,"https://www.epicurious.com/search?q=Tomato+""Sushi"""
2666,Creamy Beet Dip ,3.8,https://www.epicurious.com/search?q=Creamy+Beet+Dip
2667,White-Bean and Asparagus Salad ,3.8,https://www.epicurious.com/search?q=White-Bean+and+Asparagus+Salad
2668,Brandied Baked Pears ,3.8,https://www.epicurious.com/search?q=Brandied+Baked+Pears
2669,Quaker ,0.0,https://www.epicurious.com/search?q=Quaker
2670,Fresh Figs with Bacon and Goat Cheese ,4.4,https://www.epicurious.com/search?q=Fresh+Figs+with+Bacon+and+Goat+Cheese
2671,"Celery, Apple, and Fennel Slaw ",4.4,"https://www.epicurious.com/search?q=Celery,+Apple,+and+Fennel+Slaw"
2672,Brandy Milk Punch ,0.0,https://www.epicurious.com/search?q=Brandy+Milk+Punch
2673,Blackberry Sauce ,3.8,https://www.epicurious.com/search?q=Blackberry+Sauce
2674,Frangelico Ice Cream ,4.4,https://www.epicurious.com/search?q=Frangelico+Ice+Cream
2675,Oriental Chicken ,4.4,https://www.epicurious.com/search?q=Oriental+Chicken
2676,Alsatian-Style Apple Pie ,3.8,https://www.epicurious.com/search?q=Alsatian-Style+Apple+Pie
2677,Best-Ever Barbecued Ribs ,4.4,https://www.epicurious.com/search?q=Best-Ever+Barbecued+Ribs
2678,Hot Buttered Cranberry Cider ,5.0,https://www.epicurious.com/search?q=Hot+Buttered+Cranberry+Cider
2679,"Hummus with Toasted Pine Nuts, Cumin Seeds, and Parsley Oil ",4.4,"https://www.epicurious.com/search?q=Hummus+with+Toasted+Pine+Nuts,+Cumin+Seeds,+and+Parsley+Oil"
2680,Pimiento Mac and Cheese ,3.8,https://www.epicurious.com/search?q=Pimiento+Mac+and+Cheese
2681,"Date, Dried-Cherry and Chocolate Torte ",4.4,"https://www.epicurious.com/search?q=Date,+Dried-Cherry+and+Chocolate+Torte"
2682,Grilled Bloody Mary ,0.0,https://www.epicurious.com/search?q=Grilled+Bloody+Mary
2683,"Boiling Water Bath for Jams, Chutneys, Pickles, and Salsas ",0.0,"https://www.epicurious.com/search?q=Boiling+Water+Bath+for+Jams,+Chutneys,+Pickles,+and+Salsas"
2684,Watermelon and Feta With Lime and Serrano Chili Peppers ,5.0,https://www.epicurious.com/search?q=Watermelon+and+Feta+With+Lime+and+Serrano+Chili+Peppers
2685,Celery and Apple Salad Dijon ,3.8,https://www.epicurious.com/search?q=Celery+and+Apple+Salad+Dijon
2686,Roasted Red Pepper Purée ,4.4,https://www.epicurious.com/search?q=Roasted+Red+Pepper+Purée
2687,Milk Pudding with Rose Water Caramel and Figs ,0.0,https://www.epicurious.com/search?q=Milk+Pudding+with+Rose+Water+Caramel+and+Figs
2688,Maple-Glazed Tuna with Pear-Potato Salad ,5.0,https://www.epicurious.com/search?q=Maple-Glazed+Tuna+with+Pear-Potato+Salad
2689,Champagne Americana ,5.0,https://www.epicurious.com/search?q=Champagne+Americana
2690,Honey-Glazed Doughnuts with Raisins and Pine Nuts ,3.8,https://www.epicurious.com/search?q=Honey-Glazed+Doughnuts+with+Raisins+and+Pine+Nuts
2691,"My Mother's Butter, Tomato, and Onion Sauce ",5.0,"https://www.epicurious.com/search?q=My+Mother's+Butter,+Tomato,+and+Onion+Sauce"
2692,Poire William Champagne Cocktail ,0.0,https://www.epicurious.com/search?q=Poire+William+Champagne+Cocktail
2693,"Chicken, Ham, and Tarragon Pie ",3.1,"https://www.epicurious.com/search?q=Chicken,+Ham,+and+Tarragon+Pie"
2694,The Widow's Touch ,4.4,https://www.epicurious.com/search?q=The+Widow's+Touch
2695,Swiss Honey-Walnut Tart ,4.4,https://www.epicurious.com/search?q=Swiss+Honey-Walnut+Tart
2696,Mascarpone Cheesecake with Quince Compote ,3.8,https://www.epicurious.com/search?q=Mascarpone+Cheesecake+with+Quince+Compote
2697,Beef and Barley Soup ,4.4,https://www.epicurious.com/search?q=Beef+and+Barley+Soup
2698,Daiquiri ,0.0,https://www.epicurious.com/search?q=Daiquiri
2699,Roast Beef and Watercress Wraps with Anchovy Rosemary Mayonnaise ,3.8,https://www.epicurious.com/search?q=Roast+Beef+and+Watercress+Wraps+with+Anchovy+Rosemary+Mayonnaise
2700,Mashed Potatoes and Leeks with Thyme ,4.4,https://www.epicurious.com/search?q=Mashed+Potatoes+and+Leeks+with+Thyme
2701,Red Chile Sauce (Chile Colorado) ,5.0,https://www.epicurious.com/search?q=Red+Chile+Sauce+(Chile+Colorado)
2702,Pork Chops in Balsamic Cherry Sauce ,3.8,https://www.epicurious.com/search?q=Pork+Chops+in+Balsamic+Cherry+Sauce
2703,Vegetable and Wild Rice Salad ,4.4,https://www.epicurious.com/search?q=Vegetable+and+Wild+Rice+Salad
2704,"Endive, Escarole and Apple Salad with White Wine Vinaigrette ",3.1,"https://www.epicurious.com/search?q=Endive,+Escarole+and+Apple+Salad+with+White+Wine+Vinaigrette"
2705,Kemp's Pesto ,1.9,https://www.epicurious.com/search?q=Kemp's+Pesto
2706,Lemon Ice Torte with Strawberry-Rhubarb Sauce ,5.0,https://www.epicurious.com/search?q=Lemon+Ice+Torte+with+Strawberry-Rhubarb+Sauce
2707,Chocolate Sorbet ,3.8,https://www.epicurious.com/search?q=Chocolate+Sorbet
2708,Asparagus and Shiitake Risotto ,4.4,https://www.epicurious.com/search?q=Asparagus+and+Shiitake+Risotto
2709,"Melon with Feta, Red Onion, and Pine Nuts ",3.8,"https://www.epicurious.com/search?q=Melon+with+Feta,+Red+Onion,+and+Pine+Nuts"
2710,Pasta with Broccoli-Pine Nut Pesto ,1.9,https://www.epicurious.com/search?q=Pasta+with+Broccoli-Pine+Nut+Pesto
2711,Artichokes Braised in Lemon and Olive Oil ,4.4,https://www.epicurious.com/search?q=Artichokes+Braised+in+Lemon+and+Olive+Oil
2712,Chunky Clam and Bacon Dip with Pita Toasts ,3.8,https://www.epicurious.com/search?q=Chunky+Clam+and+Bacon+Dip+with+Pita+Toasts
2713,"Steamed Mussels with Pernod, Celery Root and Saffron Aïoli ",4.4,"https://www.epicurious.com/search?q=Steamed+Mussels+with+Pernod,+Celery+Root+and+Saffron+Aïoli"
2714,Strawberry Basket Cake ,0.0,https://www.epicurious.com/search?q=Strawberry+Basket+Cake
2715,Lady Curzon Soup ,0.0,https://www.epicurious.com/search?q=Lady+Curzon+Soup
2716,Braised Duck with Turnips ,4.4,https://www.epicurious.com/search?q=Braised+Duck+with+Turnips
2717,Asian Lamb Stir-Fry in Radicchio Wraps ,0.0,https://www.epicurious.com/search?q=Asian+Lamb+Stir-Fry+in+Radicchio+Wraps
2718,Cocoa Brownies ,4.4,https://www.epicurious.com/search?q=Cocoa+Brownies
2719,Garlic Mashed Potatoes ,3.8,https://www.epicurious.com/search?q=Garlic+Mashed+Potatoes
2720,Queso Fundido ,3.1,https://www.epicurious.com/search?q=Queso+Fundido
2721,Green Olive Tapenade ,0.0,https://www.epicurious.com/search?q=Green+Olive+Tapenade
2722,Dry Manhattan ,0.0,https://www.epicurious.com/search?q=Dry+Manhattan
2723,Thai Seafood Hot Pot ,4.4,https://www.epicurious.com/search?q=Thai+Seafood+Hot+Pot
2724,Chicken Salad Sandwiches with Blue Cheese ,4.4,https://www.epicurious.com/search?q=Chicken+Salad+Sandwiches+with+Blue+Cheese
2725,Young Lettuces With Herbed Avocado ,3.1,https://www.epicurious.com/search?q=Young+Lettuces+With+Herbed+Avocado
2726,Braised Brisket With Hot Sauce and Mixed Chiles ,5.0,https://www.epicurious.com/search?q=Braised+Brisket+With+Hot+Sauce+and+Mixed+Chiles
2727,Crispy Garlic Risotto Cakes ,3.8,https://www.epicurious.com/search?q=Crispy+Garlic+Risotto+Cakes
2728,Frozen Passion Fruit Meringue Cake ,4.4,https://www.epicurious.com/search?q=Frozen+Passion+Fruit+Meringue+Cake
2729,Anchovy Pasta With Garlic Breadcrumbs ,0.0,https://www.epicurious.com/search?q=Anchovy+Pasta+With+Garlic+Breadcrumbs
2730,Pecan Fig Bourbon Cake ,3.8,https://www.epicurious.com/search?q=Pecan+Fig+Bourbon+Cake
2731,Goat Cheese and Red Pepper Phyllo Triangles with Olive Frisée Salad ,3.1,https://www.epicurious.com/search?q=Goat+Cheese+and+Red+Pepper+Phyllo+Triangles+with+Olive+Frisée+Salad
2732,Celeriac Mash ,3.8,https://www.epicurious.com/search?q=Celeriac+Mash
2733,Baked Endive with Pancetta and Parmesan Cheese ,3.8,https://www.epicurious.com/search?q=Baked+Endive+with+Pancetta+and+Parmesan+Cheese
2734,Salted Coconut Granola ,4.4,https://www.epicurious.com/search?q=Salted+Coconut+Granola
2735,Moroccan Lamb with Tabbouleh and Crispy Garlic ,0.0,https://www.epicurious.com/search?q=Moroccan+Lamb+with+Tabbouleh+and+Crispy+Garlic
2736,Polenta ,3.8,https://www.epicurious.com/search?q=Polenta
2737,Vegetarian Tagine ,3.8,https://www.epicurious.com/search?q=Vegetarian+Tagine
2738,Grilled Lime-Curry-Rubbed Hanger Steak with Fresh Melon-Cucumber Chutney ,5.0,https://www.epicurious.com/search?q=Grilled+Lime-Curry-Rubbed+Hanger+Steak+with+Fresh+Melon-Cucumber+Chutney
2739,Duck Ragù with Creamy Polenta ,5.0,https://www.epicurious.com/search?q=Duck+Ragù+with+Creamy+Polenta
2740,Curried Sweet Potato Squares with Peanut Phyllo Crust ,3.8,https://www.epicurious.com/search?q=Curried+Sweet+Potato+Squares+with+Peanut+Phyllo+Crust
2741,White Sangria ,4.4,https://www.epicurious.com/search?q=White+Sangria
2742,Caramelized-Shallot Mashed Potatoes ,4.4,https://www.epicurious.com/search?q=Caramelized-Shallot+Mashed+Potatoes
2743,"Onion, Cheese, and Bacon Tart ",4.4,"https://www.epicurious.com/search?q=Onion,+Cheese,+and+Bacon+Tart"
2744,Macerated Grapes in Clove and Cinnamon Syrup ,3.1,https://www.epicurious.com/search?q=Macerated+Grapes+in+Clove+and+Cinnamon+Syrup
2745,"""Bloody Mary"" Tomato Toast with Celery and Horseradish ",5.0,"https://www.epicurious.com/search?q=""Bloody+Mary""+Tomato+Toast+with+Celery+and+Horseradish"
2746,Banana Boston Cream Pie ,3.1,https://www.epicurious.com/search?q=Banana+Boston+Cream+Pie
2747,Maltese Chicken with Red Wine and Honey Gravy ,2.5,https://www.epicurious.com/search?q=Maltese+Chicken+with+Red+Wine+and+Honey+Gravy
2748,Chicken Salad Tea Sandwiches with Smoked Almonds ,4.4,https://www.epicurious.com/search?q=Chicken+Salad+Tea+Sandwiches+with+Smoked+Almonds
2749,Classic Red Rice ,3.8,https://www.epicurious.com/search?q=Classic+Red+Rice
2750,Ricotta Pizza Pie ,2.5,https://www.epicurious.com/search?q=Ricotta+Pizza+Pie
2751,Chinese Barbecued Pork with Garlic Sauce ,3.8,https://www.epicurious.com/search?q=Chinese+Barbecued+Pork+with+Garlic+Sauce
2752,Prosciutto-Artichoke Sandwiches with Rosemary Mayonnaise ,4.4,https://www.epicurious.com/search?q=Prosciutto-Artichoke+Sandwiches+with+Rosemary+Mayonnaise
2753,Currant Tart ,3.8,https://www.epicurious.com/search?q=Currant+Tart
2754,Chocolate Glaze ,0.0,https://www.epicurious.com/search?q=Chocolate+Glaze
2755,Dark-Chocolate Mint Cupcakes with White-Chocolate Mint Frosting ,3.1,https://www.epicurious.com/search?q=Dark-Chocolate+Mint+Cupcakes+with+White-Chocolate+Mint+Frosting
2756,Lentil Ravioli with Sausage and Yellow Tomato Sauce ,3.8,https://www.epicurious.com/search?q=Lentil+Ravioli+with+Sausage+and+Yellow+Tomato+Sauce
2757,Swiss Chard with Raisins and Almonds ,4.4,https://www.epicurious.com/search?q=Swiss+Chard+with+Raisins+and+Almonds
2758,Moroccan-Spiced Vegetables ,3.8,https://www.epicurious.com/search?q=Moroccan-Spiced+Vegetables
2759,"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",4.4,"https://www.epicurious.com/search?q=Butterflied+Turkey+with+Fennel,+Sausage,+and+Ricotta+Stuffing"
2760,Frozen-Butter Pastry Dough ,5.0,https://www.epicurious.com/search?q=Frozen-Butter+Pastry+Dough
2761,How To Temper Chocolate ,5.0,https://www.epicurious.com/search?q=How+To+Temper+Chocolate
2762,Broccoli with Fennel and Red Bell Pepper ,3.8,https://www.epicurious.com/search?q=Broccoli+with+Fennel+and+Red+Bell+Pepper
2763,"Kumquat, Grape, and Kiwifruit Soup with Orange Muscat ",4.4,"https://www.epicurious.com/search?q=Kumquat,+Grape,+and+Kiwifruit+Soup+with+Orange+Muscat"
2764,Split Pea and Green Pea Soup with Fresh Dill ,4.4,https://www.epicurious.com/search?q=Split+Pea+and+Green+Pea+Soup+with+Fresh+Dill
2765,Pineapple Macadamia Nut Meringue Pies ,2.5,https://www.epicurious.com/search?q=Pineapple+Macadamia+Nut+Meringue+Pies
2766,Minted Grapefruit Cooler ,0.0,https://www.epicurious.com/search?q=Minted+Grapefruit+Cooler
2767,Toum (Garlic Sauce) ,2.5,https://www.epicurious.com/search?q=Toum+(Garlic+Sauce)
2768,Caramelized Onion and Portobello Mushroom Soup with Goat Cheese Croutons ,4.4,https://www.epicurious.com/search?q=Caramelized+Onion+and+Portobello+Mushroom+Soup+with+Goat+Cheese+Croutons
2769,Lebanese Lamb and Bean Stew ,4.4,https://www.epicurious.com/search?q=Lebanese+Lamb+and+Bean+Stew
2770,Radish-Cabbage Coleslaw ,3.8,https://www.epicurious.com/search?q=Radish-Cabbage+Coleslaw
2771,Hazelnut Butter and Coffee Meringues ,4.4,https://www.epicurious.com/search?q=Hazelnut+Butter+and+Coffee+Meringues
2772,Mussels with Spicy Italian Sausage ,3.8,https://www.epicurious.com/search?q=Mussels+with+Spicy+Italian+Sausage
2773,Steak Sandwiches with Tomato Pesto ,5.0,https://www.epicurious.com/search?q=Steak+Sandwiches+with+Tomato+Pesto
2774,Leek Soup with Shoestring Potatoes and Fried Herbs ,3.8,https://www.epicurious.com/search?q=Leek+Soup+with+Shoestring+Potatoes+and+Fried+Herbs
2775,Cheddar Horseradish Spread ,4.4,https://www.epicurious.com/search?q=Cheddar+Horseradish+Spread
2776,Salsa Verde ,5.0,https://www.epicurious.com/search?q=Salsa+Verde
2777,Chopped Veggie Salad with Watermelon and Feta Cheese ,4.4,https://www.epicurious.com/search?q=Chopped+Veggie+Salad+with+Watermelon+and+Feta+Cheese
2778,Chicken Spice Rub ,3.8,https://www.epicurious.com/search?q=Chicken+Spice+Rub
2779,Apricot and Cherry Country Tart ,4.4,https://www.epicurious.com/search?q=Apricot+and+Cherry+Country+Tart
2780,Mangalore Fried Shrimp ,4.4,https://www.epicurious.com/search?q=Mangalore+Fried+Shrimp
2781,Potato and Toasted Corn Salad with Buttermilk Dressing ,4.4,https://www.epicurious.com/search?q=Potato+and+Toasted+Corn+Salad+with+Buttermilk+Dressing
2782,Baked Rhubarb with Raspberries ,4.4,https://www.epicurious.com/search?q=Baked+Rhubarb+with+Raspberries
2783,Pickled Crudités ,3.8,https://www.epicurious.com/search?q=Pickled+Crudités
2784,Root Beer Barbecue Sauce ,4.4,https://www.epicurious.com/search?q=Root+Beer+Barbecue+Sauce
2785,Balsamic Truffles ,4.4,https://www.epicurious.com/search?q=Balsamic+Truffles
2786,Vin D'orange (Orange Wine) ,4.4,https://www.epicurious.com/search?q=Vin+D'orange+(Orange+Wine)
2787,Broccoli Rabe with Sweet Italian Sausage ,4.4,https://www.epicurious.com/search?q=Broccoli+Rabe+with+Sweet+Italian+Sausage
2788,Cucumber and Avocado Salad ,4.4,https://www.epicurious.com/search?q=Cucumber+and+Avocado+Salad
2789,Garlic-Roasted Shrimp with Red Peppers and Smoked Paprika ,4.4,https://www.epicurious.com/search?q=Garlic-Roasted+Shrimp+with+Red+Peppers+and+Smoked+Paprika
2790,"Sesame, Lemon and Curry Chicken Strips ",3.8,"https://www.epicurious.com/search?q=Sesame,+Lemon+and+Curry+Chicken+Strips"
2791,Lemon-Dill Sauce ,4.4,https://www.epicurious.com/search?q=Lemon-Dill+Sauce
2792,Chinese Char Siu Grilled Lamb Chops ,4.4,https://www.epicurious.com/search?q=Chinese+Char+Siu+Grilled+Lamb+Chops
2793,Filet Mignon with Stroganov Sauce ,3.8,https://www.epicurious.com/search?q=Filet+Mignon+with+Stroganov+Sauce
2794,Warm Potato and Mushroom Salad ,3.8,https://www.epicurious.com/search?q=Warm+Potato+and+Mushroom+Salad
2795,Chipotle Remoulade ,5.0,https://www.epicurious.com/search?q=Chipotle+Remoulade
2796,Spicy Caramel Apple Sauce ,3.8,https://www.epicurious.com/search?q=Spicy+Caramel+Apple+Sauce
2797,Baked Chicken with Mushrooms and Artichokes ,3.8,https://www.epicurious.com/search?q=Baked+Chicken+with+Mushrooms+and+Artichokes
2798,Soufflé Pancake ,4.4,https://www.epicurious.com/search?q=Soufflé+Pancake
2799,Link Family Crawfish Boil ,0.0,https://www.epicurious.com/search?q=Link+Family+Crawfish+Boil
2800,Spicy Orange Chicken Stir-Fry ,3.8,https://www.epicurious.com/search?q=Spicy+Orange+Chicken+Stir-Fry
2801,Grilled Pork Sausages with Spiced Figs ,5.0,https://www.epicurious.com/search?q=Grilled+Pork+Sausages+with+Spiced+Figs
2802,Pavlovas with Kir Royale Sorbet and Kiwis ,3.8,https://www.epicurious.com/search?q=Pavlovas+with+Kir+Royale+Sorbet+and+Kiwis
2803,Dried Fruit and Nut Cake ,5.0,https://www.epicurious.com/search?q=Dried+Fruit+and+Nut+Cake
2804,Crisp Coconut Chicken with Roasted Red Bell Pepper Sauce ,4.4,https://www.epicurious.com/search?q=Crisp+Coconut+Chicken+with+Roasted+Red+Bell+Pepper+Sauce
2805,Chicken with Baby Onions ,3.8,https://www.epicurious.com/search?q=Chicken+with+Baby+Onions
2806,Grilled Zucchini ,3.1,https://www.epicurious.com/search?q=Grilled+Zucchini
2807,Pasta and Mushrooms with Parmesan Crumb Topping ,2.5,https://www.epicurious.com/search?q=Pasta+and+Mushrooms+with+Parmesan+Crumb+Topping
2808,Pikliz (Haitian Pickled Vegetable Relish) ,3.8,https://www.epicurious.com/search?q=Pikliz+(Haitian+Pickled+Vegetable+Relish)
2809,Moroccan Chicken ,4.4,https://www.epicurious.com/search?q=Moroccan+Chicken
2810,Watermelon-Cucumber Margarita ,5.0,https://www.epicurious.com/search?q=Watermelon-Cucumber+Margarita
2811,Turkey Hash ,4.4,https://www.epicurious.com/search?q=Turkey+Hash
2812,"Parmesan, Rosemary, and Walnut Shortbread ",3.8,"https://www.epicurious.com/search?q=Parmesan,+Rosemary,+and+Walnut+Shortbread"
2813,Egg-in-a-Hole Sandwich with Bacon and Cheddar ,5.0,https://www.epicurious.com/search?q=Egg-in-a-Hole+Sandwich+with+Bacon+and+Cheddar
2814,Best Ever Shrimp Sauce ,4.4,https://www.epicurious.com/search?q=Best+Ever+Shrimp+Sauce
2815,Scandinavian Roast Christmas Goose ,4.4,https://www.epicurious.com/search?q=Scandinavian+Roast+Christmas+Goose
2816,Chicken and Green Onion Cobbler ,3.8,https://www.epicurious.com/search?q=Chicken+and+Green+Onion+Cobbler
2817,Carrot Ginger Dressing ,4.4,https://www.epicurious.com/search?q=Carrot+Ginger+Dressing
2818,Isabelle's Semolina Cake ,3.8,https://www.epicurious.com/search?q=Isabelle's+Semolina+Cake
2819,Broiled Vegetables with Toasted Israeli Couscous ,4.4,https://www.epicurious.com/search?q=Broiled+Vegetables+with+Toasted+Israeli+Couscous
2820,Malt-Beer-Brined Turkey with Malt Glaze ,4.4,https://www.epicurious.com/search?q=Malt-Beer-Brined+Turkey+with+Malt+Glaze
2821,Teriyaki Salmon ,5.0,https://www.epicurious.com/search?q=Teriyaki+Salmon
2822,Lobster with Garlic Butter ,0.0,https://www.epicurious.com/search?q=Lobster+with+Garlic+Butter
2823,Chocolate Chunk Oatmeal Coconut Cookies ,4.4,https://www.epicurious.com/search?q=Chocolate+Chunk+Oatmeal+Coconut+Cookies
2824,Butter Pie Crust ,5.0,https://www.epicurious.com/search?q=Butter+Pie+Crust
2825,"Scallop ""Porcupines"" with Basil-Mint Sauce ",3.8,"https://www.epicurious.com/search?q=Scallop+""Porcupines""+with+Basil-Mint+Sauce"
2826,Bronx ,0.0,https://www.epicurious.com/search?q=Bronx
2827,"Roasted Loin of Veal with Garlic, Shallots, and Mustard Gravy ",5.0,"https://www.epicurious.com/search?q=Roasted+Loin+of+Veal+with+Garlic,+Shallots,+and+Mustard+Gravy"
2828,Egg Sponge ,0.0,https://www.epicurious.com/search?q=Egg+Sponge
2829,Cold Mussels with Tomato Coriander Sauce ,3.1,https://www.epicurious.com/search?q=Cold+Mussels+with+Tomato+Coriander+Sauce
2830,Mixed Berry Pie with Pecan-Orange Lattice Crust ,4.4,https://www.epicurious.com/search?q=Mixed+Berry+Pie+with+Pecan-Orange+Lattice+Crust
2831,Mashed Potatoes with Thyme-Lemon Butter ,4.4,https://www.epicurious.com/search?q=Mashed+Potatoes+with+Thyme-Lemon+Butter
2832,Apple and Caraway Tartlets with Cinnamon-Clove Ice Cream and Cider-Caramel Sauce ,4.4,https://www.epicurious.com/search?q=Apple+and+Caraway+Tartlets+with+Cinnamon-Clove+Ice+Cream+and+Cider-Caramel+Sauce
